id,new_host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,bedrooms,beds,number_of_reviews,availability_365,price
18202395.0,84.0,t,Outram,Central Region,1.28242,103.84723,Private room,0.0,1.0,29.0,330.0,128.0
18203227.0,100.0,t,Museum,Central Region,1.29806,103.84904,Private room,1.0,1.0,10.0,362.0,75.0
18235755.0,100.0,f,Newton,Central Region,1.30825,103.84003,Private room,1.0,1.0,138.0,0.0,68.0
18253219.0,0.0,f,Downtown Core,Central Region,1.27361,103.84421,Entire home/apt,1.0,2.0,1.0,363.0,109.0
18283249.0,0.0,f,Bedok,East Region,1.30785,103.93181,Entire home/apt,2.0,3.0,0.0,0.0,230.0
18286281.0,0.0,f,Clementi,West Region,1.29454,103.76795,Private room,1.0,1.0,2.0,241.0,49.0
18342015.0,88.0,t,Bedok,East Region,1.32478,103.9147,Private room,1.0,1.0,0.0,84.0,130.0
18378142.0,0.0,f,Downtown Core,Central Region,1.27548,103.84675,Entire home/apt,2.0,2.0,0.0,319.0,150.0
18395154.0,100.0,f,River Valley,Central Region,1.29617,103.84158,Private room,1.0,1.0,127.0,365.0,180.0
18434466.0,50.0,f,Kallang,Central Region,1.31131,103.87237,Private room,1.0,1.0,68.0,116.0,49.0
18478731.0,0.0,f,Woodlands,North Region,1.43273,103.79669,Private room,1.0,1.0,0.0,362.0,50.0
18479131.0,0.0,f,Outram,Central Region,1.27554,103.84119,Private room,1.0,1.0,0.0,0.0,70.0
18484277.0,89.0,t,Marine Parade,Central Region,1.30587,103.89771,Entire home/apt,1.0,1.0,21.0,135.0,110.0
18492050.0,65.0,f,Bukit Timah,Central Region,1.32979,103.81148,Entire home/apt,4.0,3.0,1.0,271.0,350.0
18508828.0,100.0,t,Woodlands,North Region,1.44882,103.79933,Private room,1.0,2.0,40.0,365.0,66.0
18513260.0,65.0,f,Bishan,Central Region,1.35037,103.83669,Private room,1.0,1.0,2.0,0.0,40.0
18513959.0,81.0,f,Kallang,Central Region,1.30983,103.862,Private room,1.0,1.0,1.0,0.0,51.0
18517165.0,94.0,t,Bedok,East Region,1.31881,103.9068,Entire home/apt,1.0,2.0,31.0,213.0,119.0
18572753.0,94.0,t,Bedok,East Region,1.31781,103.90925,Entire home/apt,1.0,1.0,24.0,232.0,119.0
18585234.0,100.0,f,Bukit Merah,Central Region,1.28386,103.82993,Private room,1.0,1.0,7.0,358.0,999.0
18619859.0,89.0,f,Jurong West,West Region,1.34509,103.69467,Private room,1.0,1.0,22.0,364.0,59.0
18646333.0,0.0,f,Downtown Core,Central Region,1.2746,103.84181,Private room,0.0,1.0,0.0,0.0,73.0
18674998.0,86.0,f,River Valley,Central Region,1.29765,103.83627,Hotel room,0.0,1.0,7.0,144.0,145.0
18675202.0,86.0,f,Orchard,Central Region,1.29892,103.83846,Hotel room,0.0,1.0,16.0,144.0,135.0
18759060.0,84.0,t,Outram,Central Region,1.27952,103.84382,Entire home/apt,1.0,1.0,11.0,365.0,120.0
18858584.0,86.0,f,Orchard,Central Region,1.29907,103.83825,Hotel room,0.0,1.0,8.0,128.0,136.0
18905203.0,67.0,t,Clementi,West Region,1.29558,103.76533,Private room,1.0,0.0,31.0,179.0,43.0
18939913.0,100.0,f,Bedok,East Region,1.31407,103.93466,Private room,1.0,1.0,11.0,240.0,40.0
18978986.0,0.0,f,Sembawang,North Region,1.44328,103.82434,Entire home/apt,1.0,1.0,0.0,90.0,99.0
19056267.0,97.0,f,Kallang,Central Region,1.31112,103.85809,Private room,1.0,1.0,2.0,329.0,59.0
19091188.0,0.0,f,Ang Mo Kio,North-East Region,1.36467,103.84816,Private room,1.0,1.0,11.0,104.0,35.0
19107598.0,99.0,f,Kallang,Central Region,1.31633,103.85318,Entire home/apt,1.0,2.0,80.0,85.0,148.0
19132814.0,0.0,f,Hougang,North-East Region,1.37363,103.90042,Private room,1.0,1.0,0.0,363.0,168.0
19153604.0,0.0,f,Hougang,North-East Region,1.37447,103.89955,Private room,0.0,1.0,0.0,0.0,188.0
19176815.0,84.0,f,Geylang,Central Region,1.31523,103.88787,Entire home/apt,0.0,1.0,30.0,54.0,68.0
19184001.0,65.0,f,Downtown Core,Central Region,1.27448,103.84443,Private room,2.0,3.0,3.0,0.0,500.0
19184003.0,65.0,f,Downtown Core,Central Region,1.27474,103.84451,Private room,1.0,1.0,1.0,0.0,400.0
19184005.0,65.0,f,Downtown Core,Central Region,1.2758,103.84463,Private room,2.0,3.0,2.0,0.0,800.0
19184009.0,65.0,f,Downtown Core,Central Region,1.27845,103.8478,Private room,1.0,1.0,2.0,0.0,550.0
19184011.0,65.0,f,Outram,Central Region,1.27583,103.84457,Private room,1.0,1.0,7.0,0.0,300.0
19184013.0,65.0,f,Outram,Central Region,1.2759,103.84438,Private room,1.0,1.0,4.0,0.0,300.0
19184500.0,65.0,f,Outram,Central Region,1.27621,103.84293,Private room,1.0,2.0,13.0,0.0,300.0
19184501.0,65.0,f,Outram,Central Region,1.27524,103.84246,Private room,1.0,2.0,10.0,0.0,300.0
19184502.0,65.0,f,Downtown Core,Central Region,1.27394,103.84257,Private room,1.0,1.0,21.0,0.0,300.0
19184503.0,65.0,f,Outram,Central Region,1.27577,103.84252,Private room,1.0,1.0,21.0,0.0,300.0
19200431.0,98.0,t,Bukit Batok,West Region,1.3577,103.75882,Private room,1.0,1.0,7.0,246.0,35.0
19218794.0,65.0,f,Bedok,East Region,1.30954,103.91471,Private room,1.0,1.0,33.0,90.0,100.0
19229162.0,84.0,t,River Valley,Central Region,1.29668,103.83999,Entire home/apt,0.0,1.0,16.0,319.0,105.0
19231081.0,84.0,t,Outram,Central Region,1.27707,103.84361,Entire home/apt,0.0,1.0,25.0,365.0,130.0
19231371.0,84.0,t,Bedok,East Region,1.31669,103.91258,Private room,1.0,1.0,2.0,165.0,130.0
19258336.0,0.0,f,Hougang,North-East Region,1.37601,103.90101,Private room,1.0,1.0,0.0,362.0,99.0
19282261.0,98.0,t,Bukit Batok,West Region,1.35775,103.76081,Private room,1.0,1.0,0.0,300.0,44.0
19299883.0,65.0,f,Sengkang,North-East Region,1.38285,103.90141,Private room,1.0,1.0,1.0,136.0,20.0
19351097.0,89.0,t,Clementi,West Region,1.3172,103.75876,Entire home/apt,2.0,2.0,28.0,0.0,153.0
19367655.0,100.0,t,Outram,Central Region,1.28715,103.84409,Entire home/apt,1.0,1.0,9.0,60.0,375.0
19369423.0,100.0,t,Singapore River,Central Region,1.28726,103.84425,Entire home/apt,2.0,3.0,19.0,39.0,616.0
19438458.0,0.0,f,Bishan,Central Region,1.35732,103.82808,Private room,2.0,2.0,0.0,0.0,330.0
19478535.0,0.0,f,Sengkang,North-East Region,1.38461,103.90055,Private room,1.0,1.0,0.0,341.0,25.0
19490734.0,0.0,f,Ang Mo Kio,North-East Region,1.368,103.85688,Private room,1.0,2.0,0.0,339.0,49.0
19491036.0,0.0,f,Jurong West,West Region,1.33791,103.6947,Private room,1.0,1.0,0.0,0.0,45.0
19509543.0,0.0,f,Jurong West,West Region,1.34631,103.71639,Private room,1.0,1.0,35.0,245.0,60.0
19534648.0,100.0,t,Downtown Core,Central Region,1.28142,103.85261,Entire home/apt,1.0,1.0,0.0,190.0,470.0
19535251.0,100.0,t,Downtown Core,Central Region,1.28143,103.85232,Entire home/apt,1.0,1.0,0.0,266.0,541.0
19595322.0,91.0,t,Orchard,Central Region,1.30291,103.83403,Entire home/apt,1.0,1.0,13.0,141.0,312.0
19595827.0,91.0,t,Orchard,Central Region,1.30435,103.83382,Entire home/apt,2.0,3.0,20.0,166.0,662.0
19615310.0,0.0,f,Novena,Central Region,1.32508,103.85314,Entire home/apt,0.0,1.0,44.0,47.0,128.0
19615505.0,0.0,f,Geylang,Central Region,1.30944,103.8828,Entire home/apt,2.0,2.0,0.0,276.0,135.0
19642785.0,70.0,t,Geylang,Central Region,1.3137,103.88615,Entire home/apt,1.0,1.0,15.0,144.0,85.0
19648215.0,11.0,f,Downtown Core,Central Region,1.28203,103.85404,Entire home/apt,0.0,1.0,6.0,365.0,239.0
19650919.0,0.0,f,Novena,Central Region,1.32363,103.85197,Private room,0.0,1.0,17.0,85.0,128.0
19652882.0,11.0,f,Downtown Core,Central Region,1.28065,103.8519,Entire home/apt,1.0,2.0,2.0,365.0,222.0
19668740.0,0.0,f,Novena,Central Region,1.32285,103.85362,Private room,0.0,1.0,15.0,360.0,128.0
19685674.0,0.0,f,Novena,Central Region,1.3249,103.85402,Private room,0.0,1.0,10.0,354.0,128.0
19714010.0,21.0,f,Jurong West,West Region,1.34349,103.71709,Private room,1.0,1.0,19.0,178.0,110.0
19720477.0,50.0,f,Serangoon,North-East Region,1.36662,103.86305,Private room,1.0,1.0,5.0,365.0,234.0
19773174.0,0.0,f,Geylang,Central Region,1.31468,103.90521,Private room,1.0,1.0,0.0,0.0,50.0
19773521.0,65.0,f,Bedok,East Region,1.3152,103.90848,Private room,1.0,1.0,1.0,0.0,70.0
19774490.0,91.0,t,Kallang,Central Region,1.30791,103.86305,Private room,1.0,1.0,2.0,328.0,46.0
19774868.0,65.0,f,Ang Mo Kio,North-East Region,1.37579,103.84928,Private room,1.0,1.0,1.0,364.0,150.0
19801615.0,65.0,f,Downtown Core,Central Region,1.27448,103.84531,Entire home/apt,1.0,2.0,29.0,180.0,195.0
19831199.0,83.0,f,Rochor,Central Region,1.30477,103.85073,Entire home/apt,1.0,2.0,90.0,365.0,140.0
19832956.0,71.0,f,Clementi,West Region,1.30906,103.76205,Entire home/apt,3.0,3.0,3.0,332.0,311.0
19834053.0,71.0,f,Queenstown,Central Region,1.27915,103.78492,Entire home/apt,1.0,1.0,5.0,348.0,160.0
19847774.0,65.0,f,Outram,Central Region,1.28359,103.84625,Hotel room,1.0,3.0,5.0,0.0,151.0
19849029.0,71.0,f,Novena,Central Region,1.3177,103.84361,Entire home/apt,3.0,3.0,2.0,334.0,320.0
19856273.0,65.0,f,Jurong East,West Region,1.32296,103.73815,Private room,1.0,1.0,1.0,234.0,60.0
19881239.0,65.0,f,Outram,Central Region,1.28295,103.8444,Hotel room,1.0,6.0,1.0,0.0,289.0
19895150.0,11.0,f,Downtown Core,Central Region,1.28116,103.8536,Entire home/apt,2.0,3.0,4.0,365.0,461.0
19953933.0,100.0,t,Outram,Central Region,1.28707,103.84243,Entire home/apt,3.0,4.0,11.0,0.0,766.0
19975545.0,0.0,f,Novena,Central Region,1.32419,103.85397,Entire home/apt,0.0,1.0,23.0,357.0,148.0
20003123.0,81.0,f,Geylang,Central Region,1.31661,103.88305,Private room,1.0,1.0,1.0,359.0,41.0
20016031.0,11.0,f,Outram,Central Region,1.27719,103.84256,Entire home/apt,2.0,2.0,3.0,350.0,399.0
20016671.0,11.0,f,Novena,Central Region,1.32449,103.84315,Entire home/apt,1.0,2.0,3.0,361.0,127.0
20018299.0,0.0,f,Novena,Central Region,1.32437,103.85367,Entire home/apt,0.0,1.0,37.0,357.0,138.0
20019928.0,0.0,f,Novena,Central Region,1.32481,103.85169,Entire home/apt,0.0,1.0,7.0,361.0,168.0
20040797.0,0.0,f,Novena,Central Region,1.32361,103.85389,Entire home/apt,0.0,1.0,33.0,355.0,148.0
20059256.0,0.0,f,Novena,Central Region,1.32366,103.85173,Entire home/apt,0.0,1.0,25.0,83.0,148.0
20060105.0,0.0,f,Novena,Central Region,1.32515,103.85341,Entire home/apt,0.0,1.0,32.0,336.0,138.0
20065234.0,33.0,f,Kallang,Central Region,1.31021,103.85817,Private room,1.0,2.0,4.0,328.0,145.0
20068221.0,100.0,f,Geylang,Central Region,1.31498,103.88642,Private room,1.0,1.0,0.0,0.0,30.0
20084815.0,91.0,t,Orchard,Central Region,1.30442,103.8325,Entire home/apt,1.0,1.0,20.0,168.0,416.0
20096441.0,91.0,t,Orchard,Central Region,1.3022,103.83398,Entire home/apt,2.0,3.0,10.0,141.0,496.0
20098734.0,71.0,f,Clementi,West Region,1.3102,103.76152,Entire home/apt,3.0,3.0,1.0,332.0,320.0
20156054.0,100.0,t,Singapore River,Central Region,1.28882,103.84241,Entire home/apt,2.0,3.0,6.0,19.0,462.0
20177941.0,100.0,t,Singapore River,Central Region,1.28937,103.84415,Entire home/apt,2.0,3.0,14.0,37.0,493.0
20181595.0,50.0,f,Outram,Central Region,1.28483,103.84364,Hotel room,1.0,12.0,3.0,300.0,27.0
20181917.0,50.0,f,Outram,Central Region,1.28484,103.84285,Hotel room,1.0,12.0,1.0,300.0,27.0
20181944.0,50.0,f,Outram,Central Region,1.283,103.84484,Hotel room,1.0,10.0,1.0,300.0,27.0
20182075.0,65.0,f,Bukit Merah,Central Region,1.28782,103.82832,Private room,1.0,1.0,7.0,0.0,91.0
20220446.0,0.0,f,Novena,Central Region,1.3248,103.85122,Private room,1.0,1.0,0.0,0.0,150.0
20234954.0,100.0,t,Singapore River,Central Region,1.28869,103.84426,Entire home/apt,1.0,1.0,13.0,19.0,281.0
20247516.0,98.0,f,Bukit Merah,Central Region,1.2652,103.819,Entire home/apt,3.0,4.0,55.0,90.0,2500.0
20268188.0,0.0,f,Sembawang,North Region,1.44185,103.82356,Private room,1.0,2.0,0.0,364.0,89.0
20363687.0,0.0,f,Kallang,Central Region,1.30922,103.86962,Entire home/apt,3.0,3.0,0.0,358.0,250.0
20395120.0,65.0,f,Punggol,North-East Region,1.39368,103.91515,Private room,1.0,1.0,4.0,85.0,52.0
20397202.0,65.0,f,Bedok,East Region,1.31919,103.91037,Private room,1.0,1.0,19.0,85.0,90.0
20426981.0,100.0,f,Bedok,East Region,1.32065,103.92009,Private room,1.0,1.0,6.0,362.0,81.0
20426982.0,100.0,f,Bedok,East Region,1.32026,103.92169,Private room,1.0,1.0,4.0,87.0,69.0
20459428.0,81.0,f,Kallang,Central Region,1.31219,103.85702,Private room,1.0,1.0,3.0,328.0,54.0
20468114.0,100.0,f,Sembawang,North Region,1.44184,103.82358,Private room,1.0,1.0,1.0,364.0,129.0
20481470.0,65.0,f,Bedok,East Region,1.32196,103.91428,Private room,1.0,1.0,11.0,85.0,100.0
20512779.0,50.0,t,Bukit Timah,Central Region,1.34401,103.77275,Private room,1.0,1.0,38.0,85.0,90.0
20539655.0,100.0,f,Novena,Central Region,1.32699,103.84962,Private room,1.0,1.0,21.0,180.0,37.0
20545965.0,41.0,f,Queenstown,Central Region,1.30615,103.78654,Private room,2.0,2.0,1.0,364.0,420.0
20547412.0,0.0,f,Toa Payoh,Central Region,1.34156,103.84194,Private room,1.0,1.0,0.0,0.0,180.0
20564987.0,65.0,f,Bukit Merah,Central Region,1.27619,103.83665,Private room,0.0,3.0,2.0,0.0,70.0
20581173.0,100.0,f,Jurong East,West Region,1.34351,103.73219,Private room,1.0,2.0,3.0,354.0,63.0
20625688.0,91.0,t,Geylang,Central Region,1.3147,103.88163,Private room,1.0,1.0,0.0,328.0,49.0
20625726.0,97.0,f,Geylang,Central Region,1.31541,103.88217,Private room,1.0,1.0,1.0,329.0,49.0
20625773.0,81.0,f,Geylang,Central Region,1.31539,103.88213,Private room,1.0,1.0,1.0,329.0,49.0
20628822.0,82.0,f,Jurong East,West Region,1.34208,103.73432,Private room,1.0,1.0,7.0,346.0,69.0
20631082.0,41.0,f,Queenstown,Central Region,1.30592,103.77984,Entire home/apt,3.0,3.0,1.0,364.0,435.0
20631625.0,41.0,f,Queenstown,Central Region,1.28684,103.78593,Entire home/apt,1.0,1.0,0.0,364.0,302.0
20640481.0,90.0,f,Jurong East,West Region,1.34463,103.73245,Private room,1.0,1.0,4.0,361.0,61.0
20658143.0,41.0,f,Clementi,West Region,1.31439,103.75904,Private room,1.0,1.0,0.0,364.0,160.0
20659099.0,41.0,f,Clementi,West Region,1.31505,103.75884,Private room,2.0,2.0,1.0,364.0,195.0
20680018.0,65.0,f,Sengkang,North-East Region,1.39406,103.88131,Entire home/apt,2.0,2.0,1.0,250.0,89.0
20729472.0,0.0,f,Clementi,West Region,1.32896,103.76649,Private room,3.0,1.0,0.0,365.0,55.0
20754763.0,0.0,f,Downtown Core,Central Region,1.28039,103.85389,Private room,1.0,1.0,0.0,364.0,65.0
20772493.0,67.0,f,Sembawang,North Region,1.43964,103.82401,Private room,1.0,1.0,1.0,365.0,116.0
20774303.0,67.0,f,Sembawang,North Region,1.44199,103.82264,Private room,0.0,1.0,0.0,360.0,67.0
20774506.0,67.0,f,Sembawang,North Region,1.43979,103.82187,Private room,1.0,1.0,0.0,365.0,204.0
20774607.0,67.0,f,Sembawang,North Region,1.4406,103.82203,Private room,1.0,1.0,1.0,365.0,89.0
20778113.0,65.0,f,Marine Parade,Central Region,1.30928,103.89457,Private room,1.0,1.0,1.0,91.0,65.0
20788751.0,11.0,f,Kallang,Central Region,1.31039,103.85819,Private room,1.0,1.0,0.0,0.0,65.0
20803693.0,65.0,f,Outram,Central Region,1.2846,103.8433,Hotel room,1.0,1.0,3.0,265.0,126.0
20806898.0,100.0,t,Orchard,Central Region,1.30252,103.84143,Entire home/apt,0.0,0.0,5.0,363.0,473.0
20808482.0,0.0,f,Jurong West,West Region,1.34198,103.72072,Private room,1.0,1.0,0.0,88.0,120.0
20813719.0,0.0,f,River Valley,Central Region,1.29614,103.83546,Private room,1.0,0.0,0.0,0.0,150.0
20815980.0,84.0,f,Geylang,Central Region,1.31316,103.88606,Entire home/apt,0.0,1.0,53.0,81.0,65.0
20822762.0,0.0,f,Downtown Core,Central Region,1.28205,103.85306,Private room,1.0,1.0,0.0,364.0,65.0
20823632.0,91.0,t,Geylang,Central Region,1.31655,103.88148,Private room,1.0,1.0,2.0,329.0,59.0
20856422.0,81.0,f,Outram,Central Region,1.28304,103.84315,Private room,1.0,1.0,0.0,328.0,69.0
20865016.0,65.0,f,Bishan,Central Region,1.35751,103.83001,Private room,1.0,2.0,41.0,363.0,50.0
20880300.0,0.0,f,Bukit Batok,West Region,1.3614,103.76444,Private room,1.0,2.0,0.0,0.0,50.0
20888336.0,71.0,t,Bukit Timah,Central Region,1.33463,103.80969,Private room,1.0,1.0,99.0,322.0,48.0
20904654.0,11.0,f,Novena,Central Region,1.32165,103.84119,Entire home/apt,1.0,8.0,1.0,365.0,97.0
20950425.0,100.0,t,Rochor,Central Region,1.3103,103.85403,Entire home/apt,0.0,3.0,153.0,292.0,155.0
21004249.0,0.0,f,Downtown Core,Central Region,1.28622,103.85473,Private room,1.0,1.0,0.0,365.0,90.0
21013726.0,97.0,f,Kallang,Central Region,1.30852,103.86103,Private room,1.0,1.0,4.0,328.0,99.0
21015410.0,91.0,t,Kallang,Central Region,1.30895,103.86149,Private room,1.0,1.0,1.0,328.0,46.0
21015787.0,81.0,f,Kallang,Central Region,1.3097,103.8617,Private room,1.0,1.0,0.0,328.0,46.0
21015821.0,0.0,f,Bukit Timah,Central Region,1.33253,103.78883,Entire home/apt,3.0,3.0,0.0,3.0,220.0
21015824.0,65.0,f,Bukit Timah,Central Region,1.33048,103.78882,Entire home/apt,1.0,1.0,1.0,3.0,140.0
21015873.0,99.0,t,Rochor,Central Region,1.29806,103.85257,Entire home/apt,1.0,1.0,6.0,69.0,155.0
21015874.0,99.0,t,Rochor,Central Region,1.29806,103.85257,Entire home/apt,1.0,1.0,11.0,78.0,155.0
21015876.0,99.0,t,Rochor,Central Region,1.29806,103.85257,Entire home/apt,1.0,1.0,17.0,79.0,155.0
21015880.0,99.0,t,Rochor,Central Region,1.29806,103.85257,Entire home/apt,1.0,1.0,30.0,0.0,157.0
21015881.0,99.0,t,Rochor,Central Region,1.29806,103.85257,Entire home/apt,1.0,1.0,8.0,56.0,155.0
21015977.0,99.0,t,Rochor,Central Region,1.29806,103.85257,Entire home/apt,1.0,1.0,9.0,2.0,155.0
21037930.0,65.0,f,Choa Chu Kang,West Region,1.37776,103.73604,Shared room,1.0,1.0,1.0,0.0,68.0
21044947.0,0.0,f,Novena,Central Region,1.32161,103.84791,Entire home/apt,2.0,2.0,2.0,77.0,225.0
21049838.0,0.0,f,Downtown Core,Central Region,1.28484,103.85875,Private room,1.0,1.0,0.0,365.0,57.0
21050025.0,0.0,f,Downtown Core,Central Region,1.28875,103.85302,Private room,1.0,1.0,0.0,365.0,68.0
21052132.0,0.0,f,Clementi,West Region,1.32693,103.77244,Private room,1.0,1.0,0.0,0.0,38.0
21061528.0,65.0,f,Jurong West,West Region,1.33926,103.71931,Private room,1.0,1.0,29.0,22.0,50.0
21061607.0,0.0,f,Downtown Core,Central Region,1.28525,103.8529,Private room,1.0,1.0,0.0,365.0,80.0
21063861.0,100.0,t,River Valley,Central Region,1.29306,103.84062,Entire home/apt,2.0,2.0,83.0,160.0,259.0
21069176.0,50.0,f,Jurong West,West Region,1.34881,103.69587,Private room,1.0,1.0,3.0,0.0,60.0
21073678.0,100.0,f,Bedok,East Region,1.30396,103.92743,Private room,2.0,2.0,1.0,177.0,119.0
21145943.0,81.0,f,Outram,Central Region,1.28412,103.84245,Private room,1.0,1.0,0.0,328.0,69.0
21154124.0,65.0,f,Rochor,Central Region,1.30103,103.85222,Private room,1.0,1.0,1.0,25.0,55.0
21182751.0,0.0,f,Kallang,Central Region,1.31672,103.8597,Private room,1.0,6.0,3.0,0.0,144.0
21200260.0,89.0,t,Downtown Core,Central Region,1.27528,103.84398,Entire home/apt,1.0,1.0,10.0,0.0,141.0
21214988.0,65.0,f,River Valley,Central Region,1.29514,103.83672,Private room,1.0,1.0,1.0,87.0,150.0
21283595.0,86.0,f,River Valley,Central Region,1.29867,103.83666,Hotel room,1.0,1.0,10.0,144.0,126.0
21312604.0,84.0,t,Outram,Central Region,1.27729,103.84338,Entire home/apt,0.0,1.0,11.0,179.0,85.0
21314479.0,84.0,t,Outram,Central Region,1.28206,103.84549,Entire home/apt,0.0,1.0,6.0,365.0,90.0
21314866.0,84.0,t,Outram,Central Region,1.28203,103.84772,Entire home/apt,1.0,1.0,22.0,365.0,140.0
21358634.0,75.0,f,Kallang,Central Region,1.31351,103.85355,Private room,1.0,1.0,86.0,220.0,60.0
21370642.0,65.0,f,Bukit Merah,Central Region,1.28455,103.83142,Entire home/apt,2.0,2.0,27.0,358.0,350.0
21402272.0,65.0,f,Bedok,East Region,1.33084,103.90841,Entire home/apt,2.0,2.0,2.0,269.0,138.0
21415749.0,0.0,f,Rochor,Central Region,1.30161,103.8596,Hotel room,1.0,1.0,206.0,315.0,198.0
21416331.0,0.0,f,Rochor,Central Region,1.3011,103.8604,Hotel room,1.0,1.0,48.0,315.0,207.0
21416445.0,0.0,f,Downtown Core,Central Region,1.30041,103.85857,Hotel room,1.0,1.0,14.0,315.0,324.0
21419965.0,65.0,f,Choa Chu Kang,West Region,1.39558,103.75212,Private room,1.0,1.0,3.0,179.0,60.0
21420790.0,96.0,f,Singapore River,Central Region,1.28684,103.8472,Hotel room,1.0,1.0,7.0,342.0,232.0
21428446.0,96.0,f,Singapore River,Central Region,1.28658,103.84741,Hotel room,1.0,1.0,59.0,362.0,223.0
21462227.0,0.0,f,Downtown Core,Central Region,1.30041,103.85857,Hotel room,1.0,4.0,2.0,315.0,1284.0
21500323.0,0.0,f,Jurong East,West Region,1.34122,103.73614,Private room,1.0,3.0,0.0,268.0,60.0
21502138.0,84.0,f,Geylang,Central Region,1.31494,103.88602,Entire home/apt,1.0,1.0,16.0,68.0,68.0
21552874.0,65.0,f,Marine Parade,Central Region,1.29934,103.89046,Private room,1.0,1.0,1.0,179.0,388.0
21553387.0,100.0,f,Novena,Central Region,1.32528,103.85035,Private room,1.0,2.0,2.0,358.0,60.0
21605333.0,96.0,f,Singapore River,Central Region,1.28616,103.84908,Hotel room,1.0,1.0,54.0,359.0,240.0
21650745.0,65.0,f,Choa Chu Kang,West Region,1.39539,103.75033,Private room,1.0,1.0,1.0,365.0,45.0
21658483.0,2.0,f,Kallang,Central Region,1.31263,103.8587,Entire home/apt,1.0,2.0,0.0,359.0,251.0
21670282.0,91.0,t,Orchard,Central Region,1.30447,103.83378,Entire home/apt,3.0,4.0,21.0,150.0,961.0
21671407.0,100.0,f,Jurong East,West Region,1.33366,103.74233,Entire home/apt,1.0,1.0,5.0,81.0,150.0
21676059.0,0.0,f,Ang Mo Kio,North-East Region,1.36906,103.84753,Private room,0.0,1.0,0.0,58.0,35.0
21703476.0,91.0,t,Kallang,Central Region,1.3101,103.86233,Private room,1.0,1.0,1.0,0.0,49.0
21716537.0,0.0,f,Bishan,Central Region,1.35573,103.83402,Private room,1.0,1.0,0.0,0.0,50.0
21718303.0,0.0,f,Downtown Core,Central Region,1.27988,103.85165,Private room,1.0,1.0,0.0,365.0,80.0
21722898.0,81.0,f,Geylang,Central Region,1.3147,103.88163,Private room,1.0,1.0,2.0,328.0,39.0
21765670.0,84.0,f,Geylang,Central Region,1.31374,103.88784,Entire home/apt,1.0,1.0,32.0,59.0,75.0
21772057.0,97.0,f,Geylang,Central Region,1.31424,103.88079,Private room,1.0,1.0,1.0,358.0,41.0
21791154.0,71.0,f,Queenstown,Central Region,1.29159,103.80634,Entire home/apt,1.0,1.0,2.0,261.0,230.0
21792881.0,71.0,f,Novena,Central Region,1.31664,103.84282,Entire home/apt,1.0,1.0,0.0,363.0,230.0
21793219.0,71.0,f,Novena,Central Region,1.31697,103.84067,Entire home/apt,1.0,1.0,0.0,358.0,230.0
21793363.0,81.0,f,Geylang,Central Region,1.31563,103.88228,Private room,1.0,1.0,1.0,329.0,39.0
21803237.0,97.0,f,Geylang,Central Region,1.31496,103.88168,Private room,1.0,1.0,1.0,329.0,36.0
21804950.0,100.0,t,Kallang,Central Region,1.29951,103.88525,Entire home/apt,1.0,1.0,41.0,0.0,160.0
21805009.0,84.0,f,Geylang,Central Region,1.31515,103.88655,Entire home/apt,1.0,1.0,12.0,79.0,73.0
21806277.0,30.0,f,Downtown Core,Central Region,1.27394,103.84438,Private room,1.0,1.0,0.0,364.0,195.0
21820005.0,100.0,f,Outram,Central Region,1.28336,103.84538,Hotel room,1.0,1.0,69.0,94.0,176.0
21847888.0,84.0,f,Geylang,Central Region,1.31443,103.88593,Entire home/apt,1.0,1.0,16.0,58.0,73.0
21854678.0,96.0,t,Kallang,Central Region,1.29951,103.88525,Entire home/apt,1.0,1.0,57.0,0.0,164.0
21854687.0,96.0,t,Kallang,Central Region,1.29951,103.88525,Entire home/apt,1.0,1.0,51.0,0.0,181.0
21854697.0,96.0,t,Kallang,Central Region,1.29951,103.88525,Entire home/apt,1.0,1.0,25.0,52.0,180.0
21872033.0,0.0,f,Downtown Core,Central Region,1.28019,103.85321,Private room,1.0,1.0,0.0,0.0,72.0
21887155.0,0.0,f,Geylang,Central Region,1.31353,103.90487,Private room,1.0,2.0,90.0,16.0,40.0
21888054.0,100.0,f,River Valley,Central Region,1.29574,103.83687,Private room,1.0,1.0,46.0,364.0,240.0
21888290.0,100.0,t,Geylang,Central Region,1.31159,103.88769,Entire home/apt,1.0,1.0,25.0,301.0,136.0
21913235.0,91.0,t,Kallang,Central Region,1.3082,103.86086,Private room,1.0,1.0,1.0,328.0,49.0
21916263.0,97.0,f,Kallang,Central Region,1.30957,103.86113,Private room,1.0,1.0,3.0,0.0,49.0
21927257.0,91.0,t,Geylang,Central Region,1.31475,103.88165,Private room,1.0,1.0,1.0,329.0,39.0
21928795.0,81.0,f,Kallang,Central Region,1.31183,103.8588,Private room,1.0,1.0,1.0,328.0,54.0
21937326.0,65.0,f,Geylang,Central Region,1.32013,103.88114,Private room,2.0,1.0,25.0,91.0,500.0
21939528.0,65.0,f,Bukit Timah,Central Region,1.31606,103.78816,Private room,0.0,1.0,1.0,364.0,70.0
21953185.0,0.0,f,Jurong West,West Region,1.34263,103.68678,Private room,1.0,1.0,0.0,0.0,49.0
21970302.0,91.0,t,Outram,Central Region,1.28471,103.84319,Private room,1.0,1.0,1.0,328.0,69.0
